AD_ID,PRODUCT_ID,ADS_DESCRIPTION,DISCOUNT_RATE,ADS_START_DATE,ADS_END_DATE
929SGY183,DWP3912,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,0.25,2023-11-08 18:45:56,2023-12-30 12:02:25
314EDV588,XRD9174,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",0.27,2023-12-01 22:01:21,2023-12-11 21:15:37
231EXV864,RVM2408,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",0.35,2023-11-03 19:06:50,2023-12-21 10:55:03
202DPO192,BIL7117,"Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",0.26,2023-11-27 17:13:49,2023-12-14 21:51:06
796DFD199,LOB3389,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,0.23,2023-12-05 15:57:27,2023-12-18 21:48:04
216IQX925,FVD5877,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",0.39,2023-08-15 16:26:00,2023-08-24 23:48:42
922ZPD221,HST5819,"Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",0.39,2023-09-25 19:11:30,2023-11-24 17:48:32
424ZRA721,UUM1260,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,0.23,2023-11-29 13:51:39,2023-12-08 02:20:29
726XDE371,KEX1954,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,0.34,2023-09-11 08:30:06,2023-10-25 03:05:40
521PNO884,APM8215,Sed ante. Vivamus tortor. Duis mattis egestas metus.,0.25,2023-11-28 10:34:41,2023-12-18 21:29:39
629MKO897,WYL7561,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",0.31,2023-08-10 07:18:26,2023-10-17 15:54:39
645HKZ265,IJF5784,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",0.12,2023-12-13 12:31:15,2023-12-26 15:48:14
072GRE849,FKY9375,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",0.45,2023-10-01 13:24:26,2023-11-09 12:43:21
791RIX666,RVG3678,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",0.28,2023-12-04 08:55:24,2023-12-19 20:34:53
721BGI026,VZJ5536,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",0.22,2023-11-14 19:26:42,2023-12-21 00:25:31
796ACY269,BDA6428,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",0.14,2023-12-27 08:02:38,2023-12-30 01:23:33
022EKH884,SMO5412,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",0.47,2023-10-05 21:14:24,2023-11-23 12:46:40
525MIA336,NCX5803,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",0.26,2023-09-09 18:21:45,2023-11-16 03:13:22
089YZI815,DAH9316,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",0.11,2023-12-01 14:30:30,2023-12-27 22:31:35
983HEZ527,INS3419,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.",0.39,2023-12-06 23:29:59,2023-12-10 06:12:13
095HUZ226,PQU2696,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",0.36,2023-11-19 17:41:13,2023-12-06 20:40:57
683MLQ906,HIU8650,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",0.2,2023-12-19 05:12:06,2023-12-22 11:56:33
980PGJ110,MZL0248,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",0.14,2023-09-10 21:42:52,2023-11-28 17:56:05
322QZB905,MRD5428,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",0.41,2023-08-14 22:30:51,2023-09-14 17:19:52
310UQY024,RFB5965,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,0.13,2023-11-27 08:43:20,2023-12-12 21:40:25
853VIV205,LFP4433,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",0.11,2023-09-12 09:59:57,2023-10-08 00:10:32
787JBK025,YBT8873,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",0.27,2023-10-25 17:04:41,2023-12-28 01:49:57
639XZU955,MDK8205,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.",0.46,2023-08-09 23:19:32,2023-12-13 16:38:37
714RVU429,NZB9420,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",0.39,2023-08-15 16:28:28,2023-11-18 10:15:21
483XBT341,SLJ5397,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",0.38,2023-08-26 06:34:54,2023-11-12 23:48:54
627RHD095,TTY2017,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",0.15,2023-12-05 19:11:10,2023-12-21 04:30:14
235ULN154,BAC5099,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",0.5,2023-10-28 17:00:25,2023-11-10 02:56:10
836FCI874,GLT2497,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,0.14,2023-12-08 10:53:00,2023-12-31 21:17:10
777DDW033,OWU1978,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",0.18,2023-10-02 20:18:27,2023-12-07 10:49:20
855MHD440,TAF2215,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",0.13,2023-11-27 08:36:26,2023-12-17 18:31:34
873BEF962,PGW9932,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",0.5,2023-08-19 17:37:36,2023-10-23 21:49:37
686EOI139,RMG6050,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",0.23,2023-09-15 11:18:06,2023-09-16 23:28:21
796BYS634,DWZ4616,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",0.26,2023-10-12 09:48:17,2023-10-26 06:52:42
781JDG359,PBV3341,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,0.26,2023-08-15 17:01:43,2023-11-11 23:34:36
293JFE631,JRP9175,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",0.19,2023-12-24 02:41:30,2023-12-28 16:26:12
360ONM181,LYN5524,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",0.5,2023-10-02 19:33:27,2023-11-13 03:19:22
345LOK192,LWB7224,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",0.3,2023-09-29 02:44:41,2023-12-05 19:09:16
356VKJ719,MMQ7823,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,0.4,2023-10-21 07:15:30,2023-11-14 02:31:46
902GZK483,HRR4521,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,0.27,2023-09-05 04:04:45,2023-12-10 11:44:01
541WSC081,LEU2002,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",0.45,2023-08-28 04:21:13,2023-11-03 06:56:07
377SCH003,WVN5551,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,0.35,2023-12-23 21:51:42,2023-12-24 00:49:28
293FTU181,WKM3868,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",0.45,2023-12-12 02:14:22,2023-12-20 20:40:38
621ZDW046,NVU8889,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",0.4,2023-08-09 10:38:45,2023-11-20 15:32:09
894EOY257,UTN9425,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",0.29,2023-10-20 10:49:32,2023-12-13 20:15:06
454KCI504,EMM4778,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,0.15,2023-12-07 20:40:57,2023-12-25 12:27:24
619LUY714,CEL7754,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",0.12,2023-09-16 07:35:31,2023-10-31 18:03:59
965EOG788,YOB5319,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",0.36,2023-09-02 21:03:19,2023-09-03 18:30:56
755GWP256,VPV3585,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",0.36,2023-09-07 08:00:26,2023-10-25 10:53:12
573NZG691,WKH2621,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,0.1,2023-11-12 20:24:04,2023-12-22 18:45:15
543RSX912,SLY6492,Phasellus in felis. Donec semper sapien a libero. Nam dui.,0.37,2023-11-12 22:33:42,2023-12-28 23:45:41
410ROW354,IOH5899,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,0.39,2023-11-02 11:11:43,2023-11-04 15:31:24
510EBC620,IVS9975,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",0.2,2023-12-11 20:05:08,2023-12-24 05:24:35
420CVN188,WOJ5598,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",0.43,2023-11-02 09:36:23,2023-12-03 05:50:36
722WUM054,IHA8760,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,0.3,2023-09-18 13:27:38,2023-12-29 08:51:41
508JJS429,EUK7116,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",0.1,2023-10-24 20:26:06,2023-12-25 01:12:12
501ZNJ430,BYM1659,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,0.18,2023-11-29 02:13:24,2023-12-10 04:09:14
765AGA232,XCY5080,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",0.27,2023-11-19 23:21:38,2023-12-25 03:05:09
168JHC170,AMH2673,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.",0.1,2023-09-13 16:57:34,2023-12-24 20:55:50
505DKT048,DEM5603,Sed ante. Vivamus tortor. Duis mattis egestas metus.,0.36,2023-09-21 18:59:09,2023-10-11 02:59:40
078PRI659,WHY9886,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",0.42,2023-09-19 19:50:45,2023-11-06 05:05:22
890NVQ026,KHK7419,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",0.48,2023-12-28 00:51:31,2023-12-30 01:44:44
875WGX871,CMV8612,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",0.44,2023-12-23 02:02:58,2023-12-24 20:13:30
892AMH963,TGC3273,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",0.14,2023-11-09 05:11:02,2023-12-01 22:31:37
055NMO673,IUN2648,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",0.17,2023-12-18 18:08:44,2023-12-21 20:30:54
621EQO859,ORB1145,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",0.41,2023-11-04 21:03:56,2023-12-03 18:35:05
659QTH449,FTI3845,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",0.35,2023-10-27 04:03:04,2023-12-19 15:48:44
963OCX758,RLO9459,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",0.29,2023-12-26 01:36:39,2023-12-28 21:18:11
842YBJ245,LEW1087,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",0.12,2023-12-21 14:38:58,2023-12-23 08:49:50
043AAZ899,NYE9103,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",0.25,2023-09-08 11:49:03,2023-10-13 12:26:24
047XTO526,EFV4624,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",0.23,2023-11-02 23:32:13,2023-12-07 04:42:10
870ZCV796,UGQ1682,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",0.49,2023-09-07 21:29:46,2023-11-11 12:18:26
141VZX709,HDY0434,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,0.41,2023-12-28 19:43:06,2023-12-30 18:37:31
005GPR694,SCO1850,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",0.42,2023-12-02 01:09:37,2023-12-21 12:23:52
588FSE364,KLS7518,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",0.2,2023-08-29 23:26:27,2023-09-26 16:57:50
099JLF044,UWZ1076,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",0.35,2023-09-13 18:55:10,2023-11-01 22:28:19
499PFT228,KJC4921,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",0.36,2023-12-01 00:42:03,2023-12-14 05:13:31
437BBL366,BKB1171,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",0.37,2023-11-14 18:50:43,2023-12-11 00:58:27
698DQM721,MZF0413,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",0.23,2023-08-10 02:53:13,2023-09-15 11:59:11
603TQX618,UGK2970,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",0.1,2023-11-17 05:43:16,2023-12-12 22:26:24
995TIR758,ZYU0596,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",0.46,2023-12-28 15:30:29,2023-12-29 05:12:21
027CGW893,CJO7340,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,0.49,2023-10-09 09:55:36,2023-10-16 14:41:57
081PSA093,DGA4525,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",0.4,2023-09-10 12:28:04,2023-12-23 03:10:14
221IYS577,UDN9445,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.",0.18,2023-11-04 07:30:25,2023-11-11 12:34:28
211DBV990,RGW0304,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",0.45,2023-08-15 01:12:28,2023-12-12 10:21:58
232TZW873,SOX1736,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",0.2,2023-10-28 22:55:36,2023-11-10 14:36:10
708LLL434,SFY5473,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",0.33,2023-12-25 08:37:42,2023-12-27 22:40:44
430VRV134,IVJ2354,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",0.14,2023-11-20 03:37:07,2023-12-30 12:56:55
954JJP291,DCO4098,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,0.4,2023-08-28 15:37:44,2023-10-01 06:04:49
354UOH422,JMU2959,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",0.47,2023-08-24 01:20:28,2023-09-23 07:37:07
005MIC161,NJJ9939,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",0.13,2023-08-16 19:27:54,2023-09-30 10:55:31
690ZBB436,YOS1655,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,0.38,2023-11-26 19:05:10,2023-12-05 10:40:09
653LUZ752,GPL8418,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,0.29,2023-09-30 04:55:48,2023-12-15 11:31:24
380YUF911,ZFN2390,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,0.38,2023-12-09 05:08:54,2023-12-15 04:50:42
521TZG634,QQB6678,Sed ante. Vivamus tortor. Duis mattis egestas metus.,0.18,2023-08-31 09:00:47,2023-09-25 22:36:45
233OKE312,MEC2741,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",0.3,2023-08-26 18:28:24,2023-09-04 21:35:54
936XPK239,RUF2741,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",0.23,2023-11-26 03:10:32,2023-12-08 01:47:07
597TFO430,NWM5006,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",0.17,2023-12-12 16:46:44,2023-12-25 00:43:36
641JED501,PSG7733,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",0.41,2023-08-12 11:02:09,2023-11-30 03:12:03
709HPF511,JYK5225,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",0.4,2023-08-09 00:51:48,2023-11-04 14:16:27
428AGT130,NCC7479,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,0.21,2023-08-09 02:04:23,2023-08-15 10:20:55
757IAU888,ATN6864,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",0.31,2023-09-29 23:50:47,2023-10-12 12:21:53
118YPT490,CMK3572,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,0.1,2023-08-10 00:42:57,2023-08-17 21:04:21
176NPQ870,XWM1372,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.",0.12,2023-10-21 04:52:42,2023-11-21 04:48:49
417COC056,HFH4394,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",0.41,2023-10-04 22:26:49,2023-10-23 19:51:25
